clause_id,app_name,source_document,clause_text,best_match_taxonomy_id,dpdp_category,matched_act,verdict,verdict_score,justification,label_status,label_needs_review,cache_key,run_id,model
S002329,WhatsApp,WhatsAppPrivacyPolicy,"We offer end-to-end encryption for our Services. End-to-end encryption means that your messages are encrypted to protect against us and third parties from reading them. Learn more about end-to-end encryption and how businesses communicate with you on WhatsApp.  Your Connections. You can use the contact upload feature and provide us, if permitted by applicable laws, with the phone numbers in your address book on a regular basis, including those of users of our Services and your other contacts. If any of your contacts aren’t yet using our Services, we’ll manage this information for you in a way that ensures those contacts cannot be identified by us. Learn more about our contact upload feature here. You can create, join, or get added to groups and broadcast lists, and such groups and lists get associated with your account information. You give your groups a name. You can provide a group profile picture or description.  Status Information. You may provide us your status if you choose to include one on your account. Learn how to use status on Android, iPhone, or KaiOS.  Transactions And Payments Data. If you use our payments services, or use our Services meant for purchases or other financial transactions, we process additional information about you, including payment account and transaction information.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses end-to-end encryption, contact upload, groups, status information, and transaction data, but none of these directly address the statutory requirements related to security safeguards, access control, logging, monitoring, or log retention as specified in the candidate rules.",NEW_SUCCESS,False,6a882ecc1a4f4261992e4186ec7ffa07f193c6da288c361f667b2b5de0cf5e54,run-c6bf936e43df-5d0fde37,qwen3:8b
S000369,Google,Google Privacy Policy,"This Privacy Policy applies to all of the services offered by Google LLC and its affiliates, including YouTube, Android, and services offered on third-party sites, such as advertising services. This Privacy Policy doesn’t apply to services that have separate privacy policies that do not incorporate this Privacy Policy.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the scope of the Privacy Policy and does not address any of the statutory requirements related to consent withdrawal, ease of withdrawal, cessation of processing, or Consent Manager functionality.",NEW_SUCCESS,False,2ef28d5c91d14228168d08e4352445e214d083990e4e0bd3ed13f1e27926069f,run-c6bf936e43df-5d0fde37,qwen3:8b
S002047,WhatsApp,WhatsApp India Payments Privacy Policy,"NPCI's terms and privacy policies will govern your use of their services. o COU. We enable Bill Payments by working with the Customer Operating Unit (“COU”), banks and non bank payment aggregator or any other entity authorised as an “Operating Unit” who can participate in the BBPS as COUs. COU is a category of Operating Unit, and COUs are the entities responsible for providing customers with an interface to pay the bills either directly or through agent institution(s) via the BBPS platform. The COU provides us information based on the bill category you decide to pay. For example, if you decide to pay a utility bill, we will receive bill reference ID, the amount to be paid, and bill due date.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the role of COUs and the information they provide, but does not address any of the specific statutory requirements related to consent, data principal rights, intermediary liability, or children/vulnerable groups as outlined in the candidate rules.",NEW_SUCCESS,False,101b324da4dccf4e24504f4bd5685a353ebfcb2cd276a078bab09c5cdb0440d6,run-c6bf936e43df-5d0fde37,qwen3:8b
S001885,WhatsApp,WhatsApp Business Data Transfer Addendum,"d. “Processor to Processor SCCs” means, as applicable to the transfer: (a) module 3 (processor to processor) of the standard contractual clauses or (b) such other (processor to processor) standard contractual clauses for the transfer of personal data to third countries that are recognised under the applicable data protection laws in the EEA or Switzerland (in either case with any optional clauses as chosen by WhatsApp Ireland).",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the use of standard contractual clauses for data transfers to third countries but does not explicitly address the statutory requirements under DPDP Act 2023 or DPDP Rules 2025 regarding cross-border data transfers, reasonable security safeguards, or penalties for breaches. It does not",NEW_SUCCESS,False,d6f1bd9cd92187cfb228828d6b8effa0ddbf5b3190829da0ccce1dc454684eaf,run-c6bf936e43df-5d0fde37,qwen3:8b
S000909,Meta,MetaPrivacyPolicy,"When we show you ads through Meta Audience Network when you visit other apps, our systems automatically process the information that we've collected and stored about you and others to identify you as a Meta Product user and tailor the ads that you see. detail on each information category). The actual information that we use depends on your factual circumstances, but could include any of the following: Content that you provide through our camera feature or your camera roll settings, or through our voice-enabled features",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the processing of user data for advertising purposes and does not address any of the statutory requirements related to consent withdrawal, grievance redressal, data principal rights, or intermediary liability as specified in the candidate rules.",NEW_SUCCESS,False,d51dd914accaabfc7da12309c0c0c0d5f2f0e54865d531078cd056ac0a715ec6,run-c6bf936e43df-5d0fde37,qwen3:8b
S002343,WhatsApp,WhatsAppPrivacyPolicy,"Company Products, we may receive information about you from them; for example, if you use the WhatsApp share button on a news service to share a news article with your WhatsApp contacts, groups, or broadcast lists on our Services, or if you choose to access our Services through a mobile carrier’s or device provider’s promotion of our Services. Please note that when you use third-party services or Meta Company Products, their own terms and privacy policies will govern your use of those services and products.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses third-party services and Meta Company Products, but does not address any of the specific statutory requirements related to data principal rights, intermediary liability, consent management, or government directions to block access to information. It does not provide a clear communication link, specify",NEW_SUCCESS,False,65332a63048ad462ca11b2ff51a3f6197712a970abcc255d33fb8988f9876b6b,run-c6bf936e43df-5d0fde37,qwen3:8b
S001200,Snapchat,Snap_Privacy Policy,"protect the rights, property, or safety of us, our users, or others.",NONE,Not Applicable,,Not Addressed,0.0,"The clause does not address any of the statutory requirements related to consent, data principal rights, security safeguards, or communication links. It only mentions protection of rights, property, or safety without specifying mechanisms, timelines, or compliance with any of the candidate rules.",NEW_SUCCESS,False,f2663808d69389f2a78d3f9ac7f47ed40bb4fe04a2469184db7fd25675e409a3,run-c6bf936e43df-5d0fde37,qwen3:8b
S001156,Snapchat,Snap_Privacy Policy,"This section provides you with details on what information we collect: what you provide to us, what we collect when you use Snapchat, and information we receive from other companies or apps you’ve connected to your Snapchat account. Sometimes, we may also collect additional information, with your permission.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the types of information collected but does not address the statutory requirements related to consent withdrawal, access to consent records, or the mechanisms for managing consent as specified in the candidate rules.",NEW_SUCCESS,False,f4fae595231a297ddd0172f3896155e502ada7d3779146df2df5e2d4c901b12f,run-c6bf936e43df-5d0fde37,qwen3:8b
S000901,Meta,MetaPrivacyPolicy,"Business intelligence and analytics Why and how we process your information: To understand, in aggregate, your usage of and across our Products, to accurately count people and businesses; and",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the purpose of processing information for business intelligence and analytics but does not address any of the specific statutory requirements under the candidate rules, such as consent, data deletion, security safeguards, or communication links for data principals.",NEW_SUCCESS,False,3f9f9050c0aa1b06565fcc2fcd134df766d727ae6d2dbf96cd1fbc618e28a065,run-c6bf936e43df-5d0fde37,qwen3:8b
S001815,WhatsApp,WhatsApp Business Data Processing Terms,"Business Terms, these Data Processing Terms will govern solely to the extent of the conflict.",NONE,Not Applicable,,Not Addressed,0.0,"The clause does not address any of the statutory requirements related to consent, data fiduciary obligations, security safeguards, or conflict of interest. It merely states that the Data Processing Terms govern solely in the event of a conflict, which is not a specific regulatory requirement",NEW_SUCCESS,False,675d2531bfb08eb5d54a1a054674f3b037d9909c16144fd7c50edf09b2d0880b,run-c6bf936e43df-5d0fde37,qwen3:8b
S002368,WhatsApp,WhatsAppPrivacyPolicy,"Terms and any other applicable terms and policies, including for investigations of potential violations; (c) detect, investigate, prevent, or address fraud and other illegal activity or security, and technical issues; or",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general terms and policies related to investigations, fraud detection, and security issues but does not specifically address any of the security safeguard requirements under the DPDP Act 2023 or DPDP Rules 2025, nor does it mention logging, monitoring, access control, or contractual",NEW_SUCCESS,False,fee86edaf829128d26f91310ad0e99ffac120b88362aedf34de57d17aaeddbb0,run-c6bf936e43df-5d0fde37,qwen3:8b
S001802,WhatsApp,WhatsApp Business App Privacy Policy,Review the WhatsApp Privacy Policy to understand how we work with the other Meta Companies for the WhatsApp Business App.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the availability of the WhatsApp Privacy Policy and its relation to Meta Companies but does not address any of the specific statutory requirements related to consent withdrawal, ease of withdrawal, cessation of processing, or Consent Manager functionality as outlined in the candidate",NEW_SUCCESS,False,019c4f6f8b5f65866df25546301d84d5d8471963c7f57d0999d2fc13c2b0aaa5,run-c6bf936e43df-5d0fde37,qwen3:8b
S002319,WhatsApp,WhatsAppPrivacyPolicy,"For example, our Privacy Policy talks about what information we collect and how this affects you. It also explains the steps we take to protect your privacy, like building our Services so delivered messages aren’t stored by us and giving you control over who you communicate with on our Services. We are one of the Meta Companies. You can learn more further below in this Privacy Policy about the ways in which we share information across this family of companies. This Privacy Policy applies to all of our Services unless specified otherwise. Please also read WhatsApp’s Terms of Service (""Terms""), which describe the terms under which you use and we provide our Services.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the Privacy Policy and general data protection measures but does not specifically address the withdrawal of consent, ease of withdrawal, cessation of processing, access to consent records, or security safeguards as required by the candidate rules.",NEW_SUCCESS,False,a309992b8fbfec11fcbc8312db6e6eed9c4c0c3223d1ecbda154ed0e89a9d2ca,run-c6bf936e43df-5d0fde37,qwen3:8b
S001590,Telegram,Telegram Privacy Policy,"In secret chats, deleting a message always instructs the app on the other end to delete it too.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses message deletion in secret chats but does not address statutory requirements related to data erasure upon consent withdrawal, data subject requests, or retention periods under the DPDP Act 2023 or IT Act 2000. It does not meet the semantic match criteria for",NEW_SUCCESS,False,c5ccfae72d95d3680fdc268e79a70d9eec3a2beb5fb993eb20277ce711b1087b,run-c6bf936e43df-5d0fde37,qwen3:8b
S002029,WhatsApp,WhatsApp Channels Supplemental Privacy Policy,"Information for as long as necessary for the purposes identified in this Channels Privacy Policy and the WhatsApp Privacy Policy, including to provide Channels or for other legitimate purposes, such as complying with legal obligations, enforcing and preventing violations of our terms and policies, or protecting or defending our rights, property, and users. The storage periods are determined on a case-by-case basis that depends on factors like the nature of the information, why it is collected and processed, relevant legal or operational retention needs, and legal obligations.  Deleting your Channel. If you are an Admin, deleting your",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data retention periods and conditions under which data may be retained, but it does not explicitly provide a mechanism for erasure of personal data upon completion of the retention period, upon request, or upon withdrawal of consent. It also does not specify",NEW_SUCCESS,False,c1ecd77bc0cddd9f72b7e61dbae62c45f127f1c2d3c156266445347a1b763fc6,run-c6bf936e43df-5d0fde37,qwen3:8b
S000364,Google,Google Privacy Policy,"When you delete data, we follow a deletion process to make sure that your data is safely and completely removed from our servers or retained only in anonymized form. We try to ensure that our services protect information from accidental or malicious deletion. Because of this, there may be delays between when you delete something and when copies are deleted from our active and backup systems.",DPDP_ACT-0027,Data Retention & Erasure,DPDP_ACT_2023,Partially Compliant,0.5,"The clause addresses the erasure of personal data upon deletion, which relates to the requirement under DPDP_ACT-0027 to erase personal data upon withdrawal of consent. However, it does not explicitly mention the obligation to erase data upon withdrawal of consent, nor does it specify the",NEW_SUCCESS,False,7092da5fead9c28e285c8e2e266a3073f9ba6b9f50dd025714f8d765fd0239cb,run-c6bf936e43df-5d0fde37,qwen3:8b
S002391,Youtube,Child safety policy,Here are some examples of content that is not allowed on YouTube.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses content restrictions on YouTube but does not address any of the statutory requirements related to consent, data principal rights, security safeguards, or withdrawal of consent as specified in the candidate rules.",NEW_SUCCESS,False,b29f6dab174cba879aae9344c8c3be2921c91a916ed284786f59a906f18ee4fb,run-c6bf936e43df-5d0fde37,qwen3:8b
S002286,WhatsApp,WhatsappBusinessTermsOfService,• Obtaining a separate opt-in to initiate a call to a user.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses obtaining an opt-in for initiating a call, which does not relate to the statutory requirement of obtaining verifiable consent from parents or guardians for children or persons with disabilities under DPDP_ACT-0034.",NEW_SUCCESS,False,38f4626576029e09d370b448364eafd943127ef68273c1dd735c8b7428fa4735,run-c6bf936e43df-5d0fde37,qwen3:8b
S000138,Google,Google Cloud Terms of Service,"14.3 Assignment. Neither party may assign any part of this Agreement without the written consent of the other, except to an Affiliate where (a) the assignee has agreed in writing to be bound by the terms of this Agreement, and (b) the assigning party has notified the other party of the assignment. Any other attempt to assign is void. If Customer assigns this Agreement to an Affiliate in another jurisdiction such that there is a change in the Google contracting entity as defined at https://cloud.google.com/terms/google-entity this Agreement is automatically assigned to the new Google contracting entity.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses assignment of agreements and does not address any of the statutory requirements related to consent, notice, or cross-border data transfers. It does not provide mechanisms for withdrawal of consent, access to consent records, or mention of higher protections for data transfers outside",NEW_SUCCESS,False,12a21684c5dd9c1f23a15ad1ecb3c0ecf8d78ae63bbf3c8c1a464ad3fd97ac2f,run-c6bf936e43df-5d0fde37,qwen3:8b
S001514,Telegram,Telegram Privacy Policy,"You can add your birthday (with or without the year) to your Telegram profile if you wish to do so. You can granularly choose which users are able to see it on your profile (by default, your Contacts), and they will be shown a reminder on the day. We may use data about your age to determine your eligibility for accessing age-specific content.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the ability to add a birthday to a profile and use age data for content eligibility, but it does not address any of the specific statutory requirements related to data principal rights, intermediary liability, or consent withdrawal as outlined in the candidate",NEW_SUCCESS,False,95332904f8ac00e1d7e665be42d13c74d36d2ccef407c4de5b4a5a08cd4e55ee,run-c6bf936e43df-5d0fde37,qwen3:8b
S002290,WhatsApp,WhatsappBusinessTermsOfService,"• Clearly communicate the value of receiving this information. We may also reactively evaluate a business’ opt-in flows, including review of user feedback, to flag policy violations and develop additional types of enforcement over time. Learn more about opt-in.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses opt-in flows and policy enforcement but does not address any of the specific statutory requirements related to data principal rights, consent withdrawal, security safeguards, or government-directed access blocking. It lacks direct alignment with any of the candidate rules.",NEW_SUCCESS,False,2a9455b0155e234b384768f4bb08615e5f38ae2d218b56475644b312c5f9c2ff,run-c6bf936e43df-5d0fde37,qwen3:8b
S000815,Meta,MetaPrivacyPolicy,Read our Policy How do we transfer information?,NONE,Not Applicable,,Not Addressed,0.0,"The clause 'Read our Policy How do we transfer information?' is too vague and does not specifically address any of the statutory requirements related to cross-border data transfer, intermediary liability, or consent. It does not provide actionable mechanisms, timelines, or details required by the candidate",NEW_SUCCESS,False,bddb03ce4e6511f3c3593600c0036d6b6017f766f0eb431b9e20226f562c1049,run-c6bf936e43df-5d0fde37,qwen3:8b
S000330,Google,Google Privacy Policy,Ad Settings: Manage your preferences about the ads shown to you on Google and on sites and apps that partner with Google to show ads.,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses ad settings and user preferences for ads but does not address any of the statutory requirements related to consent withdrawal, data principal rights, or security safeguards under the DPDP Act 2023. It is a general feature clause and does not fulfill the",NEW_SUCCESS,False,32ccd2ef4eabf1ee3c43d3a6f4d79ff4848fed1c8842af2416551ae75c9f3693,run-c6bf936e43df-5d0fde37,qwen3:8b
S000802,Meta,MetaPrivacyPolicy,"We share the information that we collect, infrastructure, systems and technology with the other Meta Companies. about how we transfer information to other countries.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data sharing with Meta Companies and mentions transferring information to other countries, but it does not specifically address the statutory requirements related to cross-border data transfers under DPDP_ACT-0048 or DPDP_RUL-0202. It lacks details on compliance with Central Government requirements or acknowledgment of",NEW_SUCCESS,False,ac2093ea1408340310c49bc4c64fc2794a5870b11a70ad9d1ac128389e68a9fd,run-c6bf936e43df-5d0fde37,qwen3:8b
S002041,WhatsApp,WhatsApp India Payments Privacy Policy,"UPI PIN already for your bank account, you can set one using your partial debit card number, expiry date, PIN (if required by your bank), and bank-issued one-time password (OTP) to set up a BHIM UPI PIN. We do not retain Customer Payment Sensitive Data (partial debit card number, expiry date, PIN, OTP, or BHIM UPI PIN).",DPDP_ACT-0027,Data Retention & Erasure,DPDP_ACT_2023,Compliant,1.0,"The clause explicitly states that WhatsApp India does not retain Customer Payment Sensitive Data, which aligns with the requirement under DPDP_ACT-0027 that a Data Fiduciary shall erase personal data upon the Data Principal withdrawing her consent. The clause provides a clear mechanism for data erasure",NEW_SUCCESS,False,70c95ea7860c9268ea77cec8fdaf8d041f1877e62be4b9ffe27917941a2f2614,run-c6bf936e43df-5d0fde37,qwen3:8b
S000353,Google,Google Privacy Policy,"We work hard to protect you and Google from unauthorized access, alteration, disclosure, or destruction of information we hold, including: We offer a range of security features, like Safe Browsing, Security Checkup, and 2 Step Verification to help you protect your account",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general security features provided by Google but does not specify any of the required security safeguards under the DPDP Rules 2025 or IT Act 2000. It lacks details on log retention, access control, monitoring, or contractual provisions for security safeguards.",NEW_SUCCESS,False,a99d10cdd6d4930a1d4a9ef2265ff1088dab4abf17e2eb170791f28cd2cac985,run-c6bf936e43df-5d0fde37,qwen3:8b
S000350,Google,Google Privacy Policy,"We may share non-personally identifiable information publicly and with our partners — like publishers, advertisers, developers, or rights holders. For example, we share information publicly to show trends about the general use of our services. We also allow specific partners to collect information from your browser or device for advertising and measurement purposes using their own cookies or similar technologies.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses sharing of non-personally identifiable information and does not address any of the statutory requirements related to consent management, withdrawal of consent, security safeguards, or data breach prevention as specified in the candidate rules.",NEW_SUCCESS,False,9908d70644dff3b2871cd120d22c52a594c94cd26fd0d65f16f92262616ed5a1,run-c6bf936e43df-5d0fde37,qwen3:8b
S000647,Meta,Meta_Cookies_Policy,We may place cookies on your computer or device and receive information stored in cookies when you use or visit: Products provided by other members of the ; and,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses cookies and data collection but does not address any of the specific statutory requirements related to intermediary liability, consent, grievance redressal, data principal rights, or security safeguards as outlined in the candidate rules.",NEW_SUCCESS,False,b3fa7277e0cc5279db663bce864d24ed759320c93ef37fdcf3cb3632f2dcd493,run-c6bf936e43df-5d0fde37,qwen3:8b
S002004,WhatsApp,WhatsApp Channels Supplemental Privacy Policy,"Channels is an optional, one-way broadcasting feature within WhatsApp, separate from our private messaging services, that allows you to create a Channel (making you a Channel “Admin”) where you may share updates for others to view (“Channel Content”). You can also view and interact with Channel Content, and follow particular Channels as a follower (“Follower”). Non-followers (“Viewers”) can also view and interact with Channel Content.",NONE,Not Applicable,,Not Addressed,0.0,The clause describes the functionality of WhatsApp Channels but does not address grievance redressal mechanisms or timelines required by DPDP_RULES_2025.,NEW_SUCCESS,False,5df333c689a6b9423e878073140dd0ab19567331404eff700ef184c54accca14,run-c6bf936e43df-5d0fde37,qwen3:8b
S001556,Telegram,Telegram Privacy Policy,By opening a chat with a Telegram Business account controlled by a chatbot (see section 6.5 below).,NONE,Not Applicable,,Not Addressed,0.0,"The clause does not address any of the statutory requirements related to security safeguards, significant data fiduciary obligations, access control measures, or intermediary liability. It merely describes a feature of the Telegram Business account without fulfilling the statutory test for any of the candidate rules.",NEW_SUCCESS,False,29c03d97690708a4e32287052be822f1af571a3b6478506019f82f72b9d7aa2f,run-c6bf936e43df-5d0fde37,qwen3:8b
S001141,Snapchat,Snap_Privacy Policy,"Furthermore, we believe a personalized experience should not come at the expense of your privacy. Just like in real life, there are some moments you want to share privately with your close friends, and others that you want to share publicly. That’s why from day one our philosophy has been to delete content by default and to give Snapchatters control by providing the tools that allow them to decide what happens with their content, like who to share it with or when to save it.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the philosophy of deleting content by default and giving users control over their content, but it does not explicitly address the statutory requirements for data erasure upon consent withdrawal, data erasure upon request, or data erasure after a retention period. It lacks",NEW_SUCCESS,False,cea3a54c81598a2859bd84037c10581446c4ac568d3c55432cd2958468d46d7c,run-c6bf936e43df-5d0fde37,qwen3:8b
S002658,Youtube,YoutubePrivacyPolicy,"We adhere to Google's privacy principles, which means that we build products that are private by design and are thoughtful about the data we use, how we use it and how we protect it. Any data that we collect to customise our services for users, including personalised recommendations, search results that help them more easily discover creators that they love, content that meets their needs and serving relevant ads are all controlled by a user within their privacy settings.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general privacy principles and user control over data usage but does not specifically address any of the statutory requirements related to security safeguards, consent for children, consent management, significant data fiduciary obligations, data principal rights, or communication links for exercising rights.",NEW_SUCCESS,False,af14e1fd7fbfd204033f96410107527b6e4559b395bb1bf04121849a1deaec8e,run-c6bf936e43df-5d0fde37,qwen3:8b
S001803,WhatsApp,WhatsApp Business App Privacy Policy,"In the event that we are involved in a merger, acquisition, restructuring, bankruptcy, or sale of all or some of our assets, we will share your information with the successor entities or new owners in connection with the transaction in accordance with applicable data protection laws.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data sharing in the context of business transactions (merger, acquisition, etc.) but does not specifically address any of the statutory requirements related to breach notification, consent management, cross-border data transfer, security safeguards, intermediary liability, or withdrawal of consent. It does not meet",NEW_SUCCESS,False,6cc412ca855d0ea75ed5055c43136c562ea5d12da9a2a33b0801fd821ca62811,run-c6bf936e43df-5d0fde37,qwen3:8b
S000869,Meta,MetaPrivacyPolicy,"Transferring, storing or processing your information globally Why and how we process your information: Transferring, storing or processing your information across borders, including from and to the United States and other countries: We share information that we collect globally, both internally across our offices and data centres and externally with our , and . Because Meta is global, with users, partners, vendors and employees around the world, transfers are necessary: partners third parties service providers",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses global processing and transfer of information but does not specify that Data Fiduciaries must meet Central Government requirements for cross-border data transfers, which is a specific statutory requirement under DPDP_RUL-0202.",NEW_SUCCESS,False,8c655e79209f8dd53e66097a381809b37cd8e8bfda7527aefc0e1c7d25f5e9bf,run-c6bf936e43df-5d0fde37,qwen3:8b
S001158,Snapchat,Snap_Privacy Policy,"Many of our Services require you to set up an account. To do this, we ask you to provide us with account details. When you set up your profile, you’ll also provide us with profile details (like your Bitmoji and profile picture). If you use our commerce products to buy something, like those latest sneakers, we may ask you for payment and related information (like your physical address, so we can ship the product to you, payment information, so we can process the payment, and transaction history). Based on your region, we may also use information you provide to estimate or infer your age or ask you to verify your age.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses account setup, profile details, and age verification but does not address any of the specific statutory requirements related to consent withdrawal, intermediary liability, significant fiduciary obligations, child protection, data principal rights, or access to consent records.",NEW_SUCCESS,False,1adc1821352991ca197eae1b8b2d0cdbfe66f5739f76706d459e1da3b67aa2d7,run-c6bf936e43df-5d0fde37,qwen3:8b
S000352,Google,Google Privacy Policy,"All Google products are built with strong security features that continuously protect your information. The insights we gain from maintaining our services help us detect and automatically block security threats from ever reaching you. And if we do detect something risky that we think you should know about, we’ll notify you and help guide you through steps to stay better protected.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general security measures and threat detection but does not specify logging, monitoring, review mechanisms, or contractual provisions for security safeguards as required by the candidate rules.",NEW_SUCCESS,False,42991ca10102bf99d5930ea098a7ae8d1c49fc41dcbaaea9616535da4ceade99,run-c6bf936e43df-5d0fde37,qwen3:8b
S000291,Google,Google Privacy Policy,"We collect this information when a Google service on your device contacts our servers — for example, when you install an app from the Play Store or when a service checks for automatic updates. If you’re using an Android device with Google apps, your device periodically contacts Google servers to provide information about your device and connection to our services. This information includes things like your device type and carrier name, crash reports, which apps you've installed, and, depending on your device settings, other information about how you’re using your Android device.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data collection practices related to device and service interactions but does not address any of the specific statutory requirements related to consent withdrawal, data erasure, communication links, or access to consent records as outlined in the candidate rules.",NEW_SUCCESS,False,e0c7120cacc0121ab0e66102196442e92a4ec2dd214ab67ca0c11100753f1234,run-c6bf936e43df-5d0fde37,qwen3:8b
S001843,WhatsApp,WhatsApp Business Data Security Terms,"Services made available under the Business Terms, including the data you send to WhatsApp using the Business Services (“Covered Data”).",NONE,Not Applicable,,Not Addressed,0.0,"The clause does not address any of the statutory requirements related to data principal rights, security safeguards, voluntary undertakings, breach penalties, or breach notification. It merely describes the scope of data covered under the Business Terms without fulfilling the checkable tests of any candidate rule.",NEW_SUCCESS,False,a91f10efcb638e7146cd79cf940012bc4c48b7bf660002cdb69575db0bcccfa1,run-c6bf936e43df-5d0fde37,qwen3:8b
S002364,WhatsApp,WhatsAppPrivacyPolicy,"If you would like to further manage, change, limit, or delete your information, you can do that through the following tools:  Services Settings. You can change your Services settings to manage certain information available to other users. You can manage your contacts, groups, and broadcast lists, or use our “block” feature to manage the users with whom you communicate.  Changing Your Mobile Phone Number, Profile Name And Picture, And “About” Information. If you change your mobile phone number, you must update it using our in-app change number feature and transfer your account to your new mobile phone number. You can also change your profile name, profile picture, and ""about"" information at any time.  Deleting Your WhatsApp Account. You can delete your WhatsApp account at any time (including if you want to revoke your consent to our use of your information pursuant to applicable law) using our inapp delete my account feature. When you delete your WhatsApp account, your undelivered messages are deleted from our servers as well as any of your other information we no longer need to operate and provide our Services. Deleting your account will, for example, delete your account info and profile photo, delete you from all WhatsApp groups, and delete your WhatsApp message history.",DPDP_ACT-0016,Consent & Notice,DPDP_ACT_2023,Partially Compliant,0.5,"The clause mentions that a user can delete their WhatsApp account at any time, which aligns with the right to withdraw consent. However, it does not explicitly state that the withdrawal of consent is as easy as the initial consent was obtained, which is a",NEW_SUCCESS,False,e69cf489289eb5e9b1a9e1d27d34f73011583e1931483593328943f186ade834,run-c6bf936e43df-5d0fde37,qwen3:8b
S001539,Telegram,Telegram Privacy Policy,"Unlike other services, we don't use the contents of your private chats or contacts lists for ad targeting or other commercial purposes. Telegram only stores the information it needs to function as a secure and feature-rich cloud service.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the non-use of private chat contents for ad targeting and mentions storage of necessary information for service functionality. It does not address any of the statutory requirements related to consent withdrawal, ease of withdrawal, cessation of processing, or use of a Consent",NEW_SUCCESS,False,224d05aabf069689a9228aebebd4909feb5a36e4da507f6691c31e78781cdf7f,run-c6bf936e43df-5d0fde37,qwen3:8b
S000496,Google,Google_Terms_of_Service,we’re required to do so to comply with a legal requirement or a court order,IT_ACT_2-0285,Intermediary/Platform Liability,IT_ACT_2000,Partially Compliant,0.5,"The clause mentions compliance with legal requirements, which could include government directions to block access to information. However, it does not specify procedures for complying with such directions, which is a requirement under IT_ACT_2-0285.",NEW_SUCCESS,False,731fe10a3b47b979ef90b98ff8dfd47bdc7350f7c13cc5c5f432711a2e8413a5,run-c6bf936e43df-5d0fde37,qwen3:8b
S002363,WhatsApp,WhatsAppPrivacyPolicy,"property, and users. The storage periods are determined on a case-bycase basis that depends on factors like the nature of the information, why it is collected and processed, relevant legal or operational retention needs, and legal obligations.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses data retention periods based on factors like legal obligations but does not explicitly provide a mechanism for erasure of personal data after the retention period, nor does it address the statutory requirements under DPDP_RULES_2025, DPDP_ACT_2023, or IT_ACT_2000. It lacks actionable mechanisms, timelines,",NEW_SUCCESS,False,1e67378c839b944cacebae652d28d00b87a37c10699f7e670c24c4929f0dab6d,run-c6bf936e43df-5d0fde37,qwen3:8b
S001099,Snapchat,Snap Group Limited Terms of Service,"By providing us with your mobile phone number you agree, among other things, to receive Messages from Snap related to the Services, including about promotions (where we have consent or as permitted by law), your account, and your relationship with Snap. These Messages may be received even if your mobile phone number is registered on any kind of “Do Not Call” list, or international equivalent.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the terms of service related to receiving messages and does not address any of the statutory requirements regarding consent withdrawal, consent management, or data principal rights under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,955ac79ff530a5d6e4b7aa61d3ce0904bdf5524438403a2aab813d00122d437e,run-c6bf936e43df-5d0fde37,qwen3:8b
